scope,itemId,tcg,name,edition,language,variant,quantity,unitPurchaseValue,status,source,pricingMode,marketUnit,marketTotal,deltaTotal,recoveryRate,matchConfidence,matchReason,productId,productName,productKind,categoryName,productUrl,listingLanguage,listingCondition,liveSampleSize,liveValidListings,liveRawListings,liveLow,scrapeSampleSize,scrapeValidListings,scrapeRawListings,scrapeLow,scrapeProductUrl,scrapeStatus,scrapeReason,fallbackPriceGuideUnit,fallbackUsed,fallbackReason,scryfallResolverStatus,scryfallCardmarketId,scryfallSet,scryfallCollectorNumber,riftboundImageStatus,riftboundImageCode,riftboundExpectedExpansions,riftboundVersionTarget,riftboundImageHeuristic,candidate1Id,candidate1Name,candidate1Score,candidate1Price,candidate1FoilPrice,candidate1Url,candidate2Id,candidate2Name,candidate2Score,candidate2Price,candidate2FoilPrice,candidate2Url,candidate3Id,candidate3Name,candidate3Score,candidate3Price,candidate3FoilPrice,candidate3Url,candidate4Id,candidate4Name,candidate4Score,candidate4Price,candidate4FoilPrice,candidate4Url,candidate5Id,candidate5Name,candidate5Score,candidate5Price,candidate5FoilPrice,candidate5Url
collection,stock-magic-the-gathering-aether-vial-double-masters-2022-extras-ingles-nonfoil,Magic The Gathering,Aether Vial,Double Masters 2022: Extras,Inglés,Non-foil,4.0,11.45,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,5.45,21.8,-24.0,47.6,102.0,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,664922,Aether Vial,single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=664922&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,english,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=664922&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,5.45,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,resolved,664922,2x2,391,,,,,,664922,Aether Vial,102.0,5.45,5.45,https://www.cardmarket.com/en/Magic/Products?idProduct=664922&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
collection,stock-magic-the-gathering-tishana-s-tidebinder-the-lost-caverns-of-ixalan-extras-ingles-nonfoil,Magic The Gathering,Tishana's Tidebinder,The Lost Caverns of Ixalan: Extras,Inglés,Non-foil,4.0,11.37,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,4.33,17.32,-28.16,38.08,102.0,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,743046,Tishana's Tidebinder,single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=743046&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,english,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=743046&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,4.33,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,resolved,743046,lci,335,,,,,,743046,Tishana's Tidebinder,102.0,4.33,4.33,https://www.cardmarket.com/en/Magic/Products?idProduct=743046&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
collection,stock-magic-the-gathering-snuff-out-mercadian-masques-ingles-nonfoil,Magic The Gathering,Snuff Out,Mercadian Masques,Inglés,Non-foil,4.0,11.34,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,8.43,33.72,-11.64,74.34,102.0,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,11535,Snuff Out,single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=11535&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,english,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=11535&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,8.43,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,resolved,11535,mmq,162,,,,,,11535,Snuff Out,102.0,8.43,8.43,https://www.cardmarket.com/en/Magic/Products?idProduct=11535&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
collection,stock-magic-the-gathering-snapcaster-mage-innistrad-ingles-nonfoil,Magic The Gathering,Snapcaster Mage,Innistrad,Inglés,Non-foil,2.0,22.52,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,13.07,26.14,-18.9,58.04,102.0,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,250553,Snapcaster Mage,single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=250553&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,english,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=250553&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,13.07,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,resolved,250553,isd,78,,,,,,250553,Snapcaster Mage,102.0,13.07,13.07,https://www.cardmarket.com/en/Magic/Products?idProduct=250553&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
collection,stock-magic-the-gathering-gemstone-caverns-time-spiral-ingles-nonfoil,Magic The Gathering,Gemstone Caverns,Time Spiral,Inglés,Non-foil,1.0,44.28,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,31.53,31.53,-12.75,71.21,102.0,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,13854,Gemstone Caverns,single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=13854&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,english,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=13854&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,31.53,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,resolved,13854,tsp,274,,,,,,13854,Gemstone Caverns,102.0,31.53,31.53,https://www.cardmarket.com/en/Magic/Products?idProduct=13854&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
collection,stock-magic-the-gathering-shark-typhoon-ikoria-lair-of-behemoths-espanol-nonfoil,Magic The Gathering,Shark Typhoon,Ikoria: Lair of Behemoths,Español,Non-foil,4.0,10.97,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,4.32,17.28,-26.6,39.38,100.0,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,685404,Shark Typhoon,single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=685404&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,spanish,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=685404&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,4.32,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,resolved,685404,dsc,127,,,,,,685404,Shark Typhoon,100.0,4.32,4.32,https://www.cardmarket.com/en/Magic/Products?idProduct=685404&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
collection,stock-magic-the-gathering-silent-clearing-modern-horizons-ingles-nonfoil,Magic The Gathering,Silent Clearing,Modern Horizons,Inglés,Non-foil,3.0,14.6,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,4.66,13.98,-29.82,31.92,102.0,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,374505,Silent Clearing,single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=374505&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,english,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=374505&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,4.66,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,resolved,374505,mh1,246,,,,,,374505,Silent Clearing,102.0,4.66,4.66,https://www.cardmarket.com/en/Magic/Products?idProduct=374505&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
collection,stock-magic-the-gathering-decree-of-justice-scourge-japones-nonfoil,Magic The Gathering,Decree of Justice,Scourge,Japonés,Non-foil,4.0,10.91,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,0.28,1.12,-42.52,2.57,100.0,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,319045,Decree of Justice,single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=319045&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,japanese,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=319045&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,0.28,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,resolved,319045,a25,11,,,,,,319045,Decree of Justice,100.0,0.28,0.28,https://www.cardmarket.com/en/Magic/Products?idProduct=319045&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
collection,stock-magic-the-gathering-voice-of-victory-tarkir-dragonstorm-ingles-nonfoil,Magic The Gathering,Voice of Victory,Tarkir: Dragonstorm,Inglés,Non-foil,2.0,14.27,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,19.44,38.88,10.34,136.23,102.0,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,820026,Voice of Victory,single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=820026&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,english,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=820026&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,19.44,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,resolved,820026,ptdm,33p,,,,,,820026,Voice of Victory,102.0,19.44,19.44,https://www.cardmarket.com/en/Magic/Products?idProduct=820026&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
collection,stock-magic-the-gathering-jace-the-mind-sculptor-eternal-masters-ingles-nonfoil,Magic The Gathering,"Jace, the Mind Sculptor",Eternal Masters,Inglés,Non-foil,1.0,42.42,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,13.25,13.25,-29.17,31.24,102.0,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,290132,"Jace, the Mind Sculptor",single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=290132&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,english,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=290132&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,13.25,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,resolved,290132,ema,57,,,,,,290132,"Jace, the Mind Sculptor",102.0,13.25,13.25,https://www.cardmarket.com/en/Magic/Products?idProduct=290132&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
collection,stock-magic-the-gathering-indomitable-creativity-aether-revolt-ingles-nonfoil,Magic The Gathering,Indomitable Creativity,Aether Revolt,Inglés,Non-foil,4.0,10.58,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,1.39,5.56,-36.76,13.14,102.0,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,294787,Indomitable Creativity,single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=294787&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,english,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=294787&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,1.39,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,resolved,294787,aer,85,,,,,,294787,Indomitable Creativity,102.0,1.39,1.39,https://www.cardmarket.com/en/Magic/Products?idProduct=294787&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
collection,stock-magic-the-gathering-urza-s-bauble-ice-age-ingles-nonfoil,Magic The Gathering,Urza's Bauble,Ice Age,Inglés,Non-foil,4.0,10.57,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,6.74,26.96,-15.32,63.77,100.0,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,9777,Urza's Bauble,single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=9777&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,english,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=9777&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,6.74,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,resolved,9777,5ed,406,,,,,,9777,Urza's Bauble,100.0,6.74,6.74,https://www.cardmarket.com/en/Magic/Products?idProduct=9777&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
collection,stock-magic-the-gathering-ugin-the-spirit-dragon-core-2021-extras-ingles-nonfoil,Magic The Gathering,"Ugin, the Spirit Dragon",Core 2021: Extras,Inglés,Non-foil,1.0,41.49,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,18.57,18.57,-22.92,44.76,100.0,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,466354,"Ugin, the Spirit Dragon",single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=466354&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,english,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=466354&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,18.57,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,resolved,466354,m21,279,,,,,,466354,"Ugin, the Spirit Dragon",100.0,18.57,18.57,https://www.cardmarket.com/en/Magic/Products?idProduct=466354&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
collection,stock-magic-the-gathering-eternal-dragon-scourge-japones-nonfoil,Magic The Gathering,Eternal Dragon,Scourge,Japonés,Non-foil,4.0,10.37,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,0.37,1.48,-40.0,3.57,100.0,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,572239,Eternal Dragon,single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=572239&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,japanese,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=572239&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,0.37,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,resolved,572239,afc,66,,,,,,572239,Eternal Dragon,100.0,0.37,0.37,https://www.cardmarket.com/en/Magic/Products?idProduct=572239&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
collection,stock-magic-the-gathering-emrakul-the-aeons-torn-modern-masters-2015-ingles-nonfoil,Magic The Gathering,"Emrakul, the Aeons Torn",Modern Masters 2015,Inglés,Non-foil,3.0,13.82,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,15.35,46.05,4.59,111.07,102.0,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,282321,"Emrakul, the Aeons Torn",single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=282321&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,english,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=282321&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,15.35,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,resolved,282321,mm2,3,,,,,,282321,"Emrakul, the Aeons Torn",102.0,15.35,15.35,https://www.cardmarket.com/en/Magic/Products?idProduct=282321&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
collection,stock-magic-the-gathering-karn-liberated-the-list-ingles-nonfoil,Magic The Gathering,Karn Liberated,The List,Inglés,Non-foil,2.0,20.59,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,3.51,7.02,-34.16,17.05,100.0,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,482729,Karn Liberated,single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=482729&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,english,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=482729&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,3.51,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,resolved,482729,2xm,1,,,,,,482729,Karn Liberated,100.0,3.51,3.51,https://www.cardmarket.com/en/Magic/Products?idProduct=482729&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
collection,stock-magic-the-gathering-blood-crypt-ravnica-remastered-extras-ingles-nonfoil,Magic The Gathering,Blood Crypt,Ravnica Remastered: Extras,Inglés,Non-foil,3.0,20.45,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,20.7,62.1,0.75,101.22,102.0,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,748645,Blood Crypt,single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=748645&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,english,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=748645&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,20.7,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,resolved,748645,rvr,292,,,,,,748645,Blood Crypt,102.0,20.7,20.7,https://www.cardmarket.com/en/Magic/Products?idProduct=748645&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
collection,stock-magic-the-gathering-engineered-explosives-ultimate-masters-ingles-nonfoil,Magic The Gathering,Engineered Explosives,Ultimate Masters,Inglés,Non-foil,4.0,10.14,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,4.88,19.52,-21.04,48.13,100.0,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,482769,Engineered Explosives,single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=482769&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,english,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=482769&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,4.88,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,resolved,482769,2xm,252,,,,,,482769,Engineered Explosives,100.0,4.88,4.88,https://www.cardmarket.com/en/Magic/Products?idProduct=482769&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
collection,stock-magic-the-gathering-undercity-sewers-murders-at-karlov-manor-extras-ingles-nonfoil,Magic The Gathering,Undercity Sewers,Murders at Karlov Manor: Extras,Inglés,Non-foil,2.0,20.23,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,26.36,52.72,12.26,130.3,102.0,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,751050,Undercity Sewers,single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=751050&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,english,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=751050&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,26.36,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,resolved,751050,mkm,332,,,,,,751050,Undercity Sewers,102.0,26.36,26.36,https://www.cardmarket.com/en/Magic/Products?idProduct=751050&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
collection,stock-magic-the-gathering-mishra-s-bauble-iconic-masters-ingles-nonfoil,Magic The Gathering,Mishra's Bauble,Iconic Masters,Inglés,Non-foil,4.0,10.03,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,2.08,8.32,-31.8,20.74,102.0,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,301528,Mishra's Bauble,single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=301528&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,english,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=301528&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,2.08,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,resolved,301528,ima,221,,,,,,301528,Mishra's Bauble,102.0,2.08,2.08,https://www.cardmarket.com/en/Magic/Products?idProduct=301528&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
collection,stock-magic-the-gathering-skeletal-scrying-odyssey-japones-nonfoil,Magic The Gathering,Skeletal Scrying,Odyssey,Japonés,Non-foil,4.0,10.0,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,0.2,0.8,-39.2,2.0,100.0,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,270621,Skeletal Scrying,single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=270621&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,japanese,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=270621&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,0.2,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,resolved,270621,c14,162,,,,,,270621,Skeletal Scrying,100.0,0.2,0.2,https://www.cardmarket.com/en/Magic/Products?idProduct=270621&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
collection,stock-riftbound-sabotage-origins-ingles-foil,Riftbound,Sabotage,Origins,Inglés,Foil,3.0,13.16,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,9.31,27.93,-11.55,70.74,161.19,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,847319,Sabotage,single,Riftbound Single,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=Sabotage,english,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=Sabotage,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,9.31,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,,,,,resolved,OGN-156,6286,base,False,847319,Sabotage,161.19,9.31,9.31,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=Sabotage,848216,Origins: Uncommon Set,75.36,35.98,35.98,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=Origins%3A+Uncommon+Set,848215,Origins: Common Set,71.7,9.22,9.22,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=Origins%3A+Common+Set,845728,Origins Booster,70.89,6.71,6.71,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=Origins+Booster,847069,Origins Sleeved Booster,65.23,8.36,8.36,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=Origins+Sleeved+Booster
collection,stock-magic-the-gathering-cavern-of-souls-avacyn-restored-chino-s-nonfoil,Magic The Gathering,Cavern of Souls,Avacyn Restored,Chino-S,Non-foil,1.0,38.47,unsupported_language,Cardmarket Data Tables + Direct Scraping,scrape,,,,,102.0,idioma_no_soportado:Chino-S,254452,Cavern of Souls,single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=254452&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,Chino-S,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=254452&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,unsupported_language,idioma_no_soportado:Chino-S,36.22,False,,resolved,254452,avr,226,,,,,,254452,Cavern of Souls,102.0,36.22,36.22,https://www.cardmarket.com/en/Magic/Products?idProduct=254452&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
